Date,enb
2008-07-10,9.897753715515137
2008-07-11,10.048957824707031
2008-07-14,10.423362731933594
2008-07-15,10.171357154846191
2008-07-16,10.204961776733398
2008-07-17,10.0177583694458
2008-07-18,10.036955833435059
2008-07-21,10.202558517456055
2008-07-22,10.430561065673828
2008-07-23,10.25535774230957
2008-07-24,10.142558097839355
2008-07-25,10.17616081237793
2008-07-28,10.087356567382812
2008-07-29,10.135357856750488
2008-07-30,10.296161651611328
2008-07-31,10.531366348266602
2008-08-01,10.30335807800293
2008-08-04,10.231359481811523
2008-08-05,10.149754524230957
2008-08-06,10.077754020690918
2008-08-07,10.171357154846191
2008-08-08,10.00815486907959
2008-08-11,10.012954711914062
2008-08-12,10.005755424499512
2008-08-13,9.85092830657959
2008-08-14,9.921080589294434
2008-08-15,9.77109432220459
2008-08-18,9.863024711608887
2008-08-19,9.90173053741455
2008-08-20,9.938017845153809
2008-08-21,10.18477725982666
2008-08-22,10.124295234680176
2008-08-25,10.107359886169434
2008-08-26,10.054140090942383
2008-08-27,10.235578536987305
2008-08-28,10.223482131958008
2008-08-29,10.14606761932373
2008-09-02,9.940441131591797
2008-09-03,9.870278358459473
2008-09-04,9.492886543273926
2008-09-05,9.362255096435547
2008-09-08,9.466280937194824
2008-09-09,9.057433128356934
2008-09-10,9.04775619506836
2008-09-11,9.013888359069824
2008-09-12,9.127589225769043
2008-09-15,9.166293144226074
2008-09-16,9.39612102508545
2008-09-17,9.234033584594727
2008-09-18,9.54368782043457
2008-09-19,9.71787166595459
2008-09-22,9.642876625061035
2008-09-23,9.613849639892578
2008-09-24,9.43240737915039
2008-09-25,9.437246322631836
2008-09-26,9.492886543273926
2008-09-29,8.93405532836914
2008-09-30,9.214678764343262
2008-10-01,9.328385353088379
2008-10-02,9.127589225769043
2008-10-03,8.784065246582031
2008-10-06,8.392158508300781
2008-10-07,8.03653621673584
2008-10-08,8.116371154785156
2008-10-09,7.465610504150391
2008-10-10,7.209174156188965
2008-10-13,8.251845359802246
2008-10-14,7.963961601257324
2008-10-15,7.037414073944092
2008-10-16,7.218851566314697
2008-10-17,7.562374114990234
2008-10-20,8.198624610900879
2008-10-21,8.0341157913208
2008-10-22,7.58414888381958
2008-10-23,7.562374114990234
2008-10-24,7.305943489074707
2008-10-27,7.025317668914795
2008-10-28,7.417225360870361
